Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDZ59,OUT035,2845.575384176735
NCY17,OUT017,712.462293612966
FDQ28,OUT035,2595.1094460948525
FDV35,OUT017,2566.067597800071
FDQ36,OUT013,621.0666055660146
FDD34,OUT018,2520.5846065736523
FDK51,OUT045,4267.9404244377
FDV31,OUT035,2952.4319741716695
FDR04,OUT035,1605.4362212006515
FDR14,OUT049,859.7176525984735
DRC36,OUT010,426.4232530385013
FDE39,OUT019,283.16532452299924
FDP57,OUT049,1700.8164411939727
FDE57,OUT046,2165.81578166036
NCN18,OUT046,1740.646723414094
NCQ05,OUT018,2377.941958659602
FDW47,OUT035,2014.5273159905275
FDV46,OUT035,2252.5214345443005
NCP29,OUT045,1055.4242469400647
FDE09,OUT018,1346.1455504668272
NCU06,OUT027,5900.111903247515
FDT19,OUT010,410.68167288419767
DRF15,OUT017,2561.9330115689645
DRI51,OUT013,2837.855954522278
NCX54,OUT013,1690.633295953854
DRE01,OUT013,3661.3575210993818
NCB07,OUT045,3010.3700012913087
FDU50,OUT035,1918.3404000086434
FDG40,OUT035,602.5535982430042
FDW10,OUT018,2482.8608696870333
FDX51,OUT013,3163.4777199516657
NCP17,OUT045,1068.7906489575155
FDP21,OUT035,3342.744319141639
FDL04,OUT045,1673.0419743031523
FDV23,OUT013,2010.1427175410543
FDF24,OUT046,1270.682724688548
FDH56,OUT027,2957.318158606159
FDB51,OUT049,1021.7234835482325
FDI58,OUT027,2557.6952081867475
FDR20,OUT013,748.6014491716213
FDC51,OUT018,1902.3702790730065
FDB16,OUT027,2306.3673636243357
FDE40,OUT049,1062.4897436961476
NCM17,OUT035,695.8244348421606
FDU56,OUT035,3077.843204872131
FDS32,OUT019,321.4358453362194
FDX02,OUT049,3912.70762451039
FDT39,OUT027,4240.610091600423
FDE35,OUT017,891.2574497816712
NCI42,OUT019,574.0268967993911
DRL23,OUT046,1696.4749964917721
FDA10,OUT046,2061.4030220603145
FDA11,OUT013,1579.1099976327123
NCM06,OUT046,2435.9065394240392
NCT05,OUT035,4472.173865169023
NCQ02,OUT010,535.9850532866194
NCY06,OUT049,2118.476023544523
FDY56,OUT035,3942.40109751448
FDL02,OUT035,1700.1769768087977
NCI06,OUT035,3014.297012081737
FDQ14,OUT045,2482.844968002699
FDQ12,OUT017,4007.94610824365
FDP36,OUT046,748.6014491716213
FDK21,OUT027,6278.02406324538
FDO40,OUT045,2541.603412597309
NCK54,OUT019,267.28687782692276
FDY09,OUT018,2619.094658616498
NCW30,OUT049,4469.359297551641
NCC55,OUT027,1036.0317327829066
FDE58,OUT018,1683.8019175002512
FDR39,OUT013,3051.261412572576
FDU28,OUT049,3042.803992098589
FDH08,OUT017,4015.9473559582707
FDG35,OUT045,2863.766228689684
FDG22,OUT049,605.4347579677329
FDC34,OUT035,2662.739093731116
FDP15,OUT018,3617.743011617751
FDK34,OUT010,591.4331012440331
FDU45,OUT035,1994.517003570755
FDQ04,OUT027,1036.0317327829066
FDX22,OUT018,3105.0797519673242
FDB45,OUT017,1668.3130876198127
NCH43,OUT027,5216.165891265071
DRE60,OUT046,3483.579073989579
FDD17,OUT027,6230.863570154733
NCM54,OUT017,2105.894774018846
NCH55,OUT013,2110.2154496504627
NCT06,OUT017,2765.7422727115786
FDA48,OUT027,5368.8733142862875
FDY58,OUT027,6086.0894014559635
FDO25,OUT045,3546.0038445988025
FDN50,OUT045,1599.2961869774592
FDH35,OUT035,2693.047548576786
FDK09,OUT045,3826.517682591239
FDO16,OUT013,1315.9783311124222
FDW11,OUT045,1084.9624833993994
FDU47,OUT027,3663.012401248304
NCQ42,OUT010,308.75551178417913
FDK55,OUT027,2468.0746658507724
FDN08,OUT049,1888.5760079398876
FDT57,OUT045,4142.581736064158
FDJ12,OUT018,3113.3328409765304
DRL59,OUT017,765.6886477518433
NCN53,OUT046,621.0666055660146
FDO51,OUT010,95.88554145269985
FDK56,OUT017,3212.3457427940057
FDY12,OUT035,771.52049209412
FDU15,OUT035,630.9307841706295
FDQ19,OUT046,4163.2760378167595
DRF15,OUT045,2543.9838641784245
DRE25,OUT019,221.83614873851596
FDK57,OUT018,1847.077533597186
FDD33,OUT010,557.5761033259857
FDR34,OUT027,6147.986518424716
FDU04,OUT045,2050.1231105387556
FDE35,OUT019,172.10036987270752
NCD31,OUT035,2762.6948395395284
FDJ56,OUT035,1588.8079553744114
NCU53,OUT046,2551.7319899414374
FDD39,OUT035,3723.804393237384
NCU17,OUT019,232.8191413794895
FDJ20,OUT046,2076.635748561039
NCW41,OUT018,2455.9046503236486
FDL52,OUT035,670.5296386529923
FDS39,OUT035,2161.751308467474
DRJ47,OUT045,2831.929308060497
FDP13,OUT010,95.88554145269985
DRK39,OUT010,224.50587177346668
FDF28,OUT010,301.49787643437355
FDB09,OUT045,2088.977844110096
FDM51,OUT046,1617.848572636704
DRM49,OUT018,513.8400670772587
DRF23,OUT013,2950.3708435110366
DRH01,OUT035,2911.0507198367814
FDH12,OUT027,2853.397171895295
FDA28,OUT019,298.5917395222165
FDW37,OUT018,1257.4625933714879
FDF02,OUT046,1688.0939166581056
DRL37,OUT046,677.5954298625572
NCF43,OUT046,2121.6197330040673
FDH08,OUT010,600.2695539819763
FDR34,OUT019,606.6751462732179
NCK19,OUT049,3137.8238834582503
NCD55,OUT018,513.4868024205997
FDT27,OUT049,4067.946710324452
FDQ57,OUT045,2433.408145345162
FDA47,OUT035,2690.877332680287
DRG15,OUT027,1827.286760302726
FDE05,OUT018,2356.7887832587985
FDN46,OUT046,1638.34041120351
FDX27,OUT027,2697.5127170453884
FDT51,OUT045,1790.7844647307188
FDU33,OUT013,733.4973332485439
FDJ16,OUT027,1800.118815405163
FDD20,OUT019,286.05512479728486
FDT36,OUT049,602.5535982430042
DRF15,OUT027,4106.767954460171
FDN52,OUT010,216.03197339390786
FDC22,OUT027,5084.7496219023105
FDX15,OUT045,2642.9514863346003
FDT13,OUT013,3161.5243255890505
FDU04,OUT017,2061.403825969533
FDU31,OUT019,571.4217552347172
FDW59,OUT027,2341.395736027639
NCO29,OUT046,2701.1588209696247
FDL15,OUT035,2590.199029930429
FDI41,OUT049,2537.7133561808128
FDQ48,OUT049,1596.9097745223792
DRI39,OUT013,852.9977118258447
FDI08,OUT013,4204.506690481861
FDC21,OUT049,1731.6722602334005
FDF58,OUT035,1106.5388663590122
FDS08,OUT010,427.12614655766373
FDE47,OUT045,2075.4925728868516
NCP18,OUT019,364.92771315710235
NCR41,OUT013,1581.5444479216615
FDA27,OUT013,4096.379498923189
FDA43,OUT035,3197.249719763081
FDA49,OUT045,1366.2122205447197
NCE55,OUT018,2590.299035217146
DRM49,OUT027,1049.5809466520927
FDF22,OUT027,5205.079752788493
FDQ15,OUT018,940.4262166146665
NCS54,OUT017,2990.5013666997693
NCY05,OUT013,630.9307841706295
FDR45,OUT046,4161.648910297892
FDK57,OUT049,1962.362514687243
FDF41,OUT010,594.9464586408202
FDV21,OUT046,2168.974224861542
FDD51,OUT046,725.0934511525369
FDF33,OUT046,1715.0556382364912
FDA38,OUT046,4144.579404260917
FDR56,OUT045,3110.145174536026
NCN41,OUT017,2046.1513322212281
FDC60,OUT027,2593.7994959725343
FDB47,OUT045,3586.7492468690157
DRH01,OUT013,2856.3264928786475
FDW08,OUT046,1651.0316753370105
FDF38,OUT027,1036.0317327829066
FDY32,OUT017,2586.1972604256466
FDG34,OUT049,1709.3567419641568
FDG47,OUT019,593.1031087308064
NCF18,OUT035,3052.3548678018255
FDL39,OUT019,452.7851607093367
NCH55,OUT035,2135.2289183331527
DRJ35,OUT049,1021.7234835482325
FDS44,OUT035,3746.1568192822556
DRE01,OUT018,3601.968159671463
FDY39,OUT013,3356.487409806931
FDY32,OUT018,2453.3201599861222
FDR33,OUT027,2925.084523029126
NCP50,OUT049,1241.7881212460939
FDZ47,OUT018,1318.679913536142
FDU57,OUT049,2451.8597658399144
FDY44,OUT013,3165.912770787464
DRH59,OUT018,846.6704743447718
FDB03,OUT027,5956.134974572324
FDY46,OUT045,3049.8406445507844
FDM39,OUT045,2985.308217781165
FDY36,OUT035,1222.3164558896335
NCM55,OUT035,3175.9223298492097
FDJ50,OUT010,148.40497660043016
DRL60,OUT013,2452.471311103757
NCJ54,OUT049,3920.721680824026
FDX59,OUT017,602.5535982430042
FDI07,OUT013,3392.3918206177123
DRF51,OUT010,100.07458189592329
FDM14,OUT017,1737.1477595382707
FDP21,OUT045,3310.051126556145
FDE40,OUT035,1146.5215643206525
FDE05,OUT035,2526.6086114478053
FDM13,OUT027,3537.585958999811
FDC34,OUT027,4067.00592240261
NCI55,OUT018,1905.8994558941706
NCE43,OUT018,2424.9765309307877
FDW58,OUT018,1329.0483141689826
FDG60,OUT045,3983.105252846695
FDV31,OUT017,2924.915510852378
FDR47,OUT013,3036.250909954467
FDM60,OUT019,89.28333847667747
NCF06,OUT018,3431.373868502514
NCN26,OUT027,2953.8384969172535
FDQ59,OUT049,1341.4663581022946
FDF09,OUT046,638.9110108870233
NCS06,OUT017,4399.05694807407
FDT44,OUT046,1920.0161012449003
FDI19,OUT017,4177.2176022586855
FDT22,OUT017,1024.061720278224
NCF54,OUT027,4471.330426275427
DRG25,OUT045,3176.8270508481764
FDB59,OUT017,3016.8464120480367
FDQ37,OUT017,3018.6315034051954
FDP56,OUT035,763.6113885698294
FDW44,OUT035,3023.2333934736325
FDJ26,OUT010,560.0052542569249
FDU43,OUT018,3424.887492654904
FDW33,OUT045,1675.149284332677
NCX53,OUT027,3735.7231983526567
FDN56,OUT010,339.52629861456074
DRF15,OUT049,2543.9838641784245
FDO33,OUT017,1908.831974976948
FDZ39,OUT010,224.7533403018358
NCJ19,OUT017,876.2006295217252
FDU01,OUT035,3032.215526726591
FDT12,OUT035,3975.4829116997926
NCM18,OUT018,807.8455408594441
FDP19,OUT017,2097.184775698756
NCR42,OUT049,609.8553241237425
FDN10,OUT046,1976.0181614658222
FDG44,OUT017,872.2254435405745
FDQ10,OUT046,2998.8735776030894
DRH13,OUT049,1691.4058299031153
FDT52,OUT013,4241.238181612326
FDM56,OUT045,1717.9498003666065
NCO43,OUT010,228.2316892210014
NCV29,OUT035,2986.4662020445353
NCF06,OUT013,4509.131939557796
FDO50,OUT035,1417.9240964653668
FDT59,OUT013,3993.5977967718827
FDX40,OUT027,1036.0317327829066
FDE50,OUT017,3040.8709202030414
FDX51,OUT017,3145.8583134023943
NCD30,OUT018,1324.2159454218563
FDK15,OUT013,1602.2572652963706
FDL12,OUT045,1069.6328676098167
FDK46,OUT017,4586.432233425386
DRH49,OUT010,210.6089465547174
FDQ57,OUT046,2455.1643780539903
FDY59,OUT017,1549.6480093081711
FDO09,OUT018,3648.3843440707033
NCG30,OUT035,2122.276932740966
FDM09,OUT017,2871.079239215056
NCN17,OUT027,2697.303040544216
NCS42,OUT013,1391.886425027284
FDD02,OUT019,265.26480895566255
FDE34,OUT013,3171.527751624609
FDU38,OUT045,3154.703539634572
FDB33,OUT046,2644.4574744233378
NCJ29,OUT017,1351.0576978344643
FDZ27,OUT035,763.6113885698294
FDI40,OUT013,1590.2830060290732
FDG22,OUT013,643.910171804032
FDT51,OUT017,1801.9417866414265
FDF20,OUT018,3041.7626243937802
FDV50,OUT035,2032.2767426181076
FDT02,OUT049,627.5984030557003
DRC49,OUT017,2445.5949896956854
FDF26,OUT049,2389.607035970759
FDV52,OUT035,2109.032732723751
FDX59,OUT049,608.2407926237072
FDV25,OUT035,3946.24482364311
FDW23,OUT027,1036.0317327829066
FDE53,OUT018,1329.0483141689826
FDA19,OUT017,2075.6654133981715
FDH22,OUT046,2063.566481193653
NCO41,OUT013,1586.5269684075447
FDX12,OUT017,4140.253093315202
FDF17,OUT013,3295.276899314323
FDS11,OUT045,3905.421089675224
FDR51,OUT035,2490.157079441225
FDT49,OUT010,231.09390334100343
FDC56,OUT013,1881.4887285314412
FDR13,OUT027,2947.2746188981164
FDQ60,OUT035,1951.9450545158313
FDN38,OUT049,4020.3121528161073
NCL29,OUT013,2549.008291934047
FDO13,OUT027,4216.766296921198
FDE26,OUT018,2172.791150893292
FDA31,OUT010,407.5298761501823
FDX14,OUT035,1258.5773046099368
FDA34,OUT045,2957.251863371965
FDF26,OUT013,2393.554124813307
FDE38,OUT045,2825.539331445838
DRI11,OUT046,1927.6957040470695
FDQ60,OUT027,3115.3330750898226
FDL21,OUT027,1036.0317327829066
DRC12,OUT027,5207.753136469888
FDC47,OUT046,3739.5186522706185
FDE57,OUT045,2128.6651302831906
FDT14,OUT045,1955.0335119180447
NCZ53,OUT046,3172.4951236096617
FDE28,OUT018,3497.2964665430654
FDR19,OUT035,2476.1282232124477
NCF54,OUT019,417.8803115224346
FDZ08,OUT046,1251.5814935884096
NCJ05,OUT018,2421.5474196251007
FDF59,OUT046,2097.8502227043487
NCO05,OUT035,1645.2439324640727
FDW24,OUT018,581.9610932419924
NCX42,OUT018,2539.8830181567428
NCA53,OUT035,743.7558629457078
FDI45,OUT019,434.98435440284925
FDG46,OUT046,1884.1408235898311
FDM20,OUT010,598.1282747861295
FDW11,OUT010,173.3683925001585
FDX08,OUT035,3076.299765820411
NCK17,OUT035,657.7038257106848
FDK32,OUT018,2445.7115508597776
NCA42,OUT035,2553.3870480428905
DRI01,OUT035,3108.0647978232564
NCL55,OUT049,4137.11595752836
DRE25,OUT018,1293.9433549213722
FDD14,OUT017,3078.9967445767725
FDB10,OUT046,4151.868747647589
DRN11,OUT035,2412.87652398882
FDP38,OUT018,621.9999788500173
NCA30,OUT017,3078.9967445767725
FDT15,OUT017,3170.9641905510575
NCP55,OUT018,777.3849905504939
FDF12,OUT035,2467.990366343761
FDM21,OUT018,3592.86502292931
FDX56,OUT035,3629.017564040657
FDF10,OUT017,2565.058637961221
FDT32,OUT045,3046.4175344658042
FDM51,OUT018,1329.0483141689826
NCR50,OUT018,2437.1754367691556
FDI19,OUT049,4112.689564634822
FDX21,OUT017,1713.9189092237525
FDR31,OUT035,2415.226229600621
FDY02,OUT013,4223.3440320852615
NCA29,OUT045,2991.5631856655923
NCX17,OUT046,3642.6731745111488
FDM12,OUT045,3088.6461778534363
FDI53,OUT027,4073.1044364357554
NCU30,OUT049,2608.1856010367183
FDC56,OUT027,3143.741830417941
FDK27,OUT018,1902.3702790730065
NCK18,OUT017,2877.3804946068476
FDB52,OUT019,606.6458872296101
DRG25,OUT027,4977.148845922424
FDZ13,OUT049,773.4918078617106
FDB57,OUT019,601.8259782451282
FDR40,OUT046,1320.3653259311725
NCO14,OUT019,94.7863801032454
NCN19,OUT045,3098.6885464489583
FDQ28,OUT019,343.74626432143543
FDO13,OUT018,2377.5164204895373
FDK48,OUT013,1181.8239759574915
FDU07,OUT018,2293.4188085798255
FDW20,OUT046,2171.233966989131
FDV12,OUT010,226.0003652873204
FDH24,OUT013,2644.578440148062
FDV59,OUT049,3745.271439063747
FDK57,OUT045,1954.0965289306207
FDL16,OUT027,1036.0317327829066
NCQ17,OUT046,2498.803623865092
FDJ15,OUT018,2718.198777210105
FDX24,OUT049,1549.7253313206936
FDT47,OUT046,1612.5738227970717
FDT10,OUT049,1069.6328676098167
FDZ37,OUT018,1229.9205284245313
FDW43,OUT027,6195.972258889554
DRN36,OUT017,1584.0869376132632
FDJ14,OUT045,1223.6767970573
FDA32,OUT013,3781.9141123208074
FDJ38,OUT019,512.3616229232142
FDQ57,OUT017,2443.540657482052
NCQ41,OUT019,546.4423327175001
FDG56,OUT049,1018.0585216594517
DRC13,OUT027,3437.0895160618343
FDV55,OUT035,2509.3622604580974
FDQ49,OUT045,2667.4043541550845
FDE29,OUT010,173.3683925001585
FDR03,OUT013,3489.699606185646
FDD45,OUT049,1487.2878368100698
FDN38,OUT010,611.8913309889588
FDT56,OUT046,882.724844820721
FDT48,OUT045,3526.4864286645507
FDU03,OUT049,3016.9692590027566
FDC56,OUT010,265.1940344994114
NCO43,OUT027,2670.743595761762
FDQ27,OUT017,1677.2756074351596
FDR03,OUT046,3489.699606185646
DRH23,OUT010,165.91709693926657
FDG22,OUT045,654.8977910547105
NCJ42,OUT013,1681.762397541771
FDR24,OUT046,1389.1258057908835
FDW60,OUT035,3053.7379763436634
FDJ08,OUT013,3222.9624753846183
DRL59,OUT018,665.170472368957
FDG60,OUT010,581.8558417078199
FDW27,OUT017,2361.0185080356214
FDX14,OUT018,928.8556453392283
FDC20,OUT013,858.880278792305
NCS29,OUT018,3609.4093908003024
FDJ56,OUT046,1583.2536349521656
FDB20,OUT019,208.93940536187182
FDL28,OUT027,5883.195747281914
FDW01,OUT018,2322.5406503927375
FDL03,OUT046,3022.911545348785
FDX22,OUT049,3686.598543268132
FDJ21,OUT035,2536.700280841694
FDR31,OUT045,2400.6172869681054
FDG21,OUT035,2567.8241916653874
FDS22,OUT027,1036.0317327829066
FDK08,OUT035,1576.8336961071143
FDE17,OUT018,2374.6945208921447
NCN30,OUT017,1590.4463019344873
FDT50,OUT046,1600.4493271596991
NCX42,OUT049,2600.8501825564645
FDJ12,OUT035,3624.565033458772
NCA18,OUT027,2960.298370908198
FDP23,OUT019,543.114935651872
FDX12,OUT013,4079.7801546794153
FDN40,OUT018,2367.0398419665953
FDV48,OUT035,1272.4430387211846
NCY54,OUT013,2964.642689554878
FDL16,OUT010,115.07345331346811
FDR45,OUT018,3383.2727520830836
FDJ52,OUT046,2543.091194444709
DRG01,OUT017,1260.247896007966
FDP52,OUT013,4056.956236632042
FDU58,OUT017,3342.163116089426
FDL02,OUT045,1694.6226563865516
FDG28,OUT013,4256.93056049238
FDA19,OUT035,2077.6406251384597
FDW46,OUT027,1843.4123402738799
NCD43,OUT049,1673.5442367010287
DRG39,OUT013,761.3258185075277
NCF55,OUT049,630.7311351939088
FDJ07,OUT046,2019.4807886191527
FDE08,OUT046,2555.2431319360016
FDP56,OUT019,116.36888405989035
FDT45,OUT045,822.9113262709682
FDF17,OUT018,2858.9217487050273
FDX44,OUT046,1338.5052672804586
FDM28,OUT027,4588.062011990866
FDI36,OUT049,3155.890518370188
FDS07,OUT045,1872.2380817687244
FDD36,OUT045,1986.0567138711506
FDW11,OUT046,1042.287993188665
FDN40,OUT049,2358.124490071132
NCQ18,OUT049,1584.585618010291
NCQ54,OUT017,2862.107708886868
NCS42,OUT045,1419.413382910964
DRH39,OUT010,205.63032956953887
FDC09,OUT027,2702.8911850271757
FDT08,OUT010,346.734259326475
FDC08,OUT035,3894.523367672238
FDT20,OUT017,646.7162064600063
FDS35,OUT035,1164.413865854315
FDX58,OUT018,2628.479763481897
FDW58,OUT046,1709.5687784626177
DRD27,OUT046,1607.3218194431922
FDH32,OUT019,227.41367286507884
FDS26,OUT035,3997.7702553370677
FDQ31,OUT046,1363.0611811317635
FDP11,OUT018,3337.597118367433
FDD58,OUT017,1607.4180575310643
FDM33,OUT045,3622.4953961641295
FDZ16,OUT049,3117.606575210593
NCS29,OUT010,595.8931895309947
NCM18,OUT019,172.10036987270752
FDP11,OUT049,3880.241984586843
NCC42,OUT017,2160.4400471684594
DRM23,OUT046,2859.5759999624606
NCN55,OUT027,5927.9212403749325
FDK46,OUT013,4524.548507469177
FDR01,OUT046,3433.3463295355195
NCA05,OUT045,2540.888447031599
NCP43,OUT017,2886.524190087808
FDR12,OUT010,421.3842193488879
FDQ01,OUT013,3683.576251345978
FDM13,OUT046,2090.6906625583406
FDQ19,OUT017,4188.204273005447
FDK56,OUT019,473.92403180658766
NCX06,OUT010,531.8016373892755
FDO56,OUT027,2951.861184584164
FDU45,OUT045,1837.862608268225
FDI16,OUT019,164.6490743118156
FDL32,OUT046,1870.0219878870237
FDA07,OUT046,2059.213959266622
FDA14,OUT045,2551.0171335571563
FDV46,OUT027,3652.5876558801124
NCO07,OUT035,3652.2754863482214
NCP41,OUT046,1696.4749964917721
FDY60,OUT018,2027.5020392585661
FDN38,OUT017,4086.875429459166
FDO15,OUT046,1193.0229963260426
FDT60,OUT013,2005.377177129784
FDA55,OUT035,3958.6827243606344
FDE02,OUT010,222.2416306550241
DRJ39,OUT049,3809.566071819666
FDV34,OUT035,1220.173210025505
FDS20,OUT027,4825.267383007122
FDF02,OUT027,2878.9418891880846
FDW40,OUT017,2274.564685744589
NCB43,OUT046,3041.7689413214794
FDR58,OUT017,1432.047998896845
DRJ59,OUT035,657.7038257106848
NCD30,OUT017,1602.2644340699096
FDE14,OUT017,1605.967830511702
FDC28,OUT018,1326.476003378005
FDU16,OUT018,1103.2346748175712
NCD19,OUT035,882.0831964881856
FDU21,OUT046,622.6519846271289
FDV59,OUT027,5256.995426623289
FDU03,OUT045,2968.1446493541193
FDC33,OUT010,589.690680184943
NCR42,OUT035,609.8553241237425
DRH59,OUT035,1241.7665622973418
NCM31,OUT035,2215.453130472333
FDS50,OUT035,3917.384155443635
FDP39,OUT046,765.6886477518433
FDQ55,OUT013,1988.2631561801873
FDV36,OUT019,294.8311039107905
FDI05,OUT027,2013.052566418791
FDS45,OUT027,2688.4079040696233
FDA39,OUT045,665.6840524270788
FDC37,OUT010,240.2265309412768
FDJ60,OUT027,4381.164835928013
DRQ35,OUT046,2051.4694573047486
NCJ06,OUT046,2038.6902630479128
NCY42,OUT018,2299.31369591554
DRM37,OUT049,3106.0682611258676
FDR14,OUT045,761.3258185075277
FDE51,OUT049,728.270974592198
FDT33,OUT017,2887.0494029212255
FDR08,OUT013,1782.267981468118
FDE36,OUT010,389.0693879701604
FDL22,OUT019,220.3656593428399
FDR44,OUT013,2083.6558784651684
FDI56,OUT019,221.83614873851596
FDE47,OUT010,305.8320780145413
FDV27,OUT010,215.88043849196518
FDV10,OUT049,675.9328306902883
FDC40,OUT045,1252.5500983680945
NCX41,OUT013,3649.907610514031
NCQ38,OUT027,2702.065849781551
FDV12,OUT027,2731.9704051840376
FDE52,OUT017,1367.4715702783963
FDG20,OUT027,4455.38091979908
FDV16,OUT027,1036.0317327829066
FDI32,OUT017,1897.9966530686024
FDJ32,OUT049,1021.7234835482325
FDN39,OUT018,2449.7823780006524
FDY34,OUT017,2894.501477785989
FDC14,OUT035,657.7038257106848
FDA55,OUT017,3972.9854982046522
FDZ50,OUT010,463.4381550972987
DRG13,OUT049,2731.792967661042
FDP01,OUT013,2579.4433845045564
NCG54,OUT017,2958.1282192686253
FDM13,OUT045,2077.926118997577
NCO18,OUT027,4630.883796794074
NCW41,OUT013,2573.9155862675257
FDM52,OUT027,4093.8827246905457
NCF55,OUT035,615.3794111853116
FDT09,OUT046,2262.1941934865226
NCM19,OUT035,1760.8060312309085
FDW12,OUT018,2368.548806954435
FDP15,OUT019,595.579015686596
FDK36,OUT045,758.7658023439159
FDZ25,OUT035,3022.0607301809337
NCW06,OUT049,3107.8648661655125
FDW60,OUT046,3047.070658453154
DRC49,OUT013,2461.1861123330896
NCT17,OUT035,3201.9203954147365
NCN06,OUT018,2472.6185715692127
FDC45,OUT013,2869.0333332044825
DRJ47,OUT019,415.45488600689123
NCF06,OUT045,4465.294590719141
FDE21,OUT010,257.9834283667882
DRG27,OUT013,675.9328306902883
FDW40,OUT049,2153.0841009733062
NCO53,OUT046,3150.814425646901
FDE23,OUT049,712.462293612966
FDQ16,OUT046,1706.3220491734603
FDS26,OUT045,4017.9288978332534
FDZ13,OUT010,122.97108703591275
FDS14,OUT049,2377.867563502862
FDC10,OUT045,1954.5203025563426
FDY16,OUT049,3012.7581744579284
FDJ20,OUT035,2130.2534150444685
FDV43,OUT035,658.6127146559664
FDZ32,OUT027,2667.953689853362
FDR23,OUT046,2900.085164329492
FDN24,OUT035,825.9885369406319
FDE34,OUT027,4863.294031408304
FDU31,OUT013,3818.457729757215
FDW33,OUT018,1326.476003378005
FDU26,OUT046,1973.9844678929308
FDE20,OUT027,4632.328798402538
NCW05,OUT035,1685.7727713435802
FDB22,OUT018,2415.751151321989
FDO56,OUT046,1937.8511394767631
FDA19,OUT027,3537.4553304381197
DRI39,OUT045,873.5505915272355
FDH52,OUT018,803.3032357595616
FDZ50,OUT035,3211.044230899685
NCN42,OUT035,2605.71110019436
FDB53,OUT013,2554.71094696314
DRG11,OUT017,1721.634372414014
DRK11,OUT027,4173.792183006889
FDQ60,OUT017,2002.2811929078086
FDT36,OUT017,602.5535982430042
DRG25,OUT018,2642.5251830148754
DRJ23,OUT046,3033.55568422049
FDG05,OUT035,2622.771126856706
NCK06,OUT018,1868.159286752529
FDU52,OUT017,2405.882515892923
FDW07,OUT018,1243.211914513279
NCM17,OUT045,733.4973332485439
FDA22,OUT045,2848.908035848228
NCA41,OUT018,2814.9869153907657
FDF38,OUT035,657.7038257106848
FDH52,OUT046,1056.5289233515805
FDY58,OUT019,566.3657072576012
FDZ16,OUT045,3104.370734893761
NCM18,OUT017,1101.7950141704373
FDA22,OUT018,2407.676085373294
NCJ43,OUT035,3073.046709793277
FDI34,OUT027,5934.68398210518
FDG56,OUT046,1082.9921662247323
FDS34,OUT046,1960.3969812749501
DRC01,OUT035,765.9676924566219
FDQ04,OUT035,675.9328306902883
FDK04,OUT035,887.1321790914751
FDT51,OUT049,1776.5324991414643
FDV26,OUT017,3045.3873626546683
FDS04,OUT049,2128.4563710494594
FDW43,OUT018,3214.0813549656
FDQ28,OUT010,343.74626432143543
NCK06,OUT017,2068.580302587715
FDS23,OUT018,1974.200261740749
FDZ36,OUT019,490.61378119620406
FDE56,OUT018,807.8455408594441
FDW10,OUT027,4602.4917027016945
NCN14,OUT045,3019.6616752163313
NCQ18,OUT045,1584.585618010291
FDW08,OUT017,1685.9363233005402
FDU43,OUT035,4077.5430535070273
FDR33,OUT010,242.56064504257887
FDM24,OUT010,341.1097414351194
NCZ05,OUT046,1667.4639618621547
NCV41,OUT035,1845.8891122422401
FDV11,OUT018,2504.15401553184
NCY05,OUT035,642.9267198563925
FDV44,OUT018,2778.10891453299
FDW32,OUT049,1321.4938434391033
NCU18,OUT027,3652.6493800321978
NCC43,OUT035,4118.4927810060435
FDW19,OUT013,1734.4343294866346
FDN31,OUT035,3197.249719763081
FDI48,OUT045,753.8017031024389
FDS24,OUT017,1394.6801262131296
FDF46,OUT049,2007.3046210124146
DRG23,OUT017,2449.5995951982277
FDG14,OUT018,2358.64904451117
NCY30,OUT049,2933.5330209699246
FDO28,OUT018,1905.8994558941706
DRD24,OUT035,2248.310275077083
FDI33,OUT049,1393.626911001915
FDN32,OUT046,3072.3728478548687
FDR16,OUT045,3577.7327568643195
FDF26,OUT046,2402.3029798974394
NCN29,OUT018,586.1501336852158
FDE20,OUT045,2870.6490820838644
FDA46,OUT046,3217.3681818116015
FDU28,OUT045,3029.5681517817575
FDQ48,OUT045,1601.8898378831393
FDV36,OUT013,2200.6337364263736
FDR14,OUT018,690.5264768924739
FDP23,OUT017,3872.698957965651
FDP56,OUT013,765.9676924566219
FDK48,OUT010,216.00113473525317
FDR48,OUT046,2533.063925518604
NCY29,OUT049,878.599574130525
FDM22,OUT018,691.9217819570936
DRJ01,OUT013,2532.0184527872557
FDZ43,OUT045,4181.965751282254
FDV03,OUT035,2580.610865424672
FDX11,OUT027,4554.823242579088
NCA41,OUT027,5208.146047224951
FDE38,OUT017,2840.1324792044193
FDI27,OUT018,509.29776197737624
FDN32,OUT013,3072.3728478548687
NCN43,OUT017,2095.344840790602
FDB47,OUT027,5169.615708263691
FDV03,OUT017,2558.8546327158438
NCN30,OUT045,1596.7101136476638
NCV54,OUT010,279.82545621000327
FDV07,OUT013,1680.1326914962056
FDP07,OUT049,3009.987287065489
FDK48,OUT018,827.9653611252884
FDM15,OUT019,342.54093249277867
FDY19,OUT027,2935.105195686413
FDK46,OUT046,4561.503998236698
FDY11,OUT045,1110.770761980019
FDH09,OUT046,765.6886477518433
FDO08,OUT027,4407.083761998559
FDU14,OUT013,4154.155658901772
FDD22,OUT027,3098.193764136653
